AdID,CategoryID,Price
9198,16,9990.0
12947,29,2409.0
11416,34,600.0
9914,60,3130.0
11989,34,1745.0
11745,34,20200.0
9046,22,1290.0
1865,38,5550.0
16492,47,1690.0
15854,22,4200.0
14752,34,1990.0
6495,34,499.0
8139,47,2990.0
16367,38,8550.0
12394,22,3290.0
16195,27,2639.0
11478,29,1439.0
5672,29,6109.0
1015,60,2470.0
11926,38,3300.0
4064,41,8600.0
11581,29,590.0
6386,50,27945.0
5078,34,2000.0
8776,34,4560.0
2306,41,5990.0
16402,34,1550.0
4111,29,15929.0
15390,22,1890.0
4813,38,19990.0
10644,38,6302.0
5639,34,3840.0
7151,60,1762.0
12457,22,959.0
711,9,520.0
1635,52,482.0
3158,27,1050.0
13744,9,2790.0
5673,60,321.0
3792,52,1271.0
10377,22,1175.0
16687,50,619.0
12106,34,1.0
6479,60,1444.0
9541,38,2436.0
15304,53,90000.0
9990,27,7700.0
10085,50,35527.0
12012,53,61000.0
1250,47,1951.0
6487,38,4700.0
16514,38,9900.0
13265,27,2200.0
2534,34,2990.0
9530,50,6890.0
9047,22,2039.0
10456,22,2208.0
9169,27,11490.0
2258,41,10990.0
3782,34,4590.0
5266,22,19990.0
13944,22,1499.0
13127,22,12490.0
16570,26,5821.0
5193,50,528.0
12919,11,7800.0
7081,25,2100.0
15755,50,2080.0
7401,67,1100000.0
13682,34,4800.0
7403,22,1879.0
4272,22,2000.0
16945,22,2999.0
8950,57,483.0
14692,27,63400.0
9970,34,9390.0
5315,34,4025.0
5504,29,2781.0
7156,51,2499.0
3788,50,3790.0
8666,34,6860.0
8709,57,41.0
14704,22,2199.0
111,38,1205.0
15420,34,3185.0
15591,60,629.0
8799,25,6990.0
3512,41,3790.0
11005,11,7490.0
6064,27,2700.0
6815,41,1670.0
7395,22,3999.0
10870,22,4559.0
2778,47,11390.0
9849,60,760.0
3425,25,7990.0
13185,60,690.0
6846,29,1200.0
10560,41,38990.0
5395,38,2319.0
3326,22,2799.0
1632,27,5470.0
15845,60,690.0
16481,25,11000.0
3087,52,383.0
2073,22,6999.0
7602,4,28800.0
7072,26,14990.0
526,26,30000.0
1887,60,1359.0
14877,38,32643.0
4569,50,339.0
17159,60,5499.0
7592,50,11499.0
8289,27,2090.0
7140,25,14990.0
5413,50,14990.0
7617,34,2555.0
8515,60,1099.0
828,60,4149.0
5808,52,847.0
7775,5,5490.0
3959,34,3500.0
7127,60,2639.0
16909,38,13490.0
2086,34,4910.0
8859,50,16400.0
10262,60,926.0
13097,35,560.0
14420,22,798.0
2659,50,1943.0
5832,9,2959.0
16677,26,3290.0
3141,38,1990.0
676,34,6000.0
5003,38,11500.0
11276,38,13200.0
9314,34,2490.0
1772,27,2290.0
5526,22,1679.0
6531,47,1026.0
730,38,121490.0
7049,38,2090.0
8991,34,3530.0
6606,57,3250.0
8669,38,7050.0
2363,57,75.0
13612,38,21460.0
16395,38,12.0
675,25,9990.0
11610,9,520.0
16615,50,780.0
10585,22,1199.0
14026,26,12490.0
13833,16,3108.0
5452,47,1090.0
5252,34,4470.0
3825,36,133990.0
15275,27,51990.0
9290,38,5200.0
6329,26,45493.0
14608,25,7990.0
5084,38,7000.0
712,27,13500.0
5616,34,2990.0
7754,50,9899.0
13036,26,57990.0
17402,29,1239.0
1246,60,2081.0
12326,2,51051.0
11974,22,5383.0
14875,38,9310.0
11915,22,1699.0
4515,22,20855.0
2955,38,5150.0
50,34,3890.0
2020,26,6840.0
11456,22,2099.0
14968,4,21450.0
3097,22,1879.0
12269,36,184990.0
2801,22,1079.0
2603,50,190.0
16131,41,46990.0
3710,50,5090.0
3764,50,16700.0
14694,60,693.0
6273,26,23271.0
9744,22,2639.0
13765,38,990.0
9581,38,5400.0
2300,22,5999.0
12668,34,1.0
17166,38,9516.0
14434,22,799.0
11325,22,599.0
13486,60,519.0
3193,60,644.0
8774,34,3800.0
517,26,6839.0
2704,13,17990.0
4670,11,9190.0
16683,34,7720.0
12642,27,18490.0
5195,22,1679.0
809,60,1919.0
3254,50,2190.0
6450,4,12590.0
15335,9,690.0
15522,60,2799.0
213,26,12500.0
6623,27,18487.0
3161,38,33980.0
17084,27,3490.0
9772,47,4073.0
14500,22,5250.0
1769,50,105.0
14427,41,26990.0
9344,22,990.0
9165,27,8540.0
13024,22,9590.0
7281,47,3090.0
5778,34,800.0
781,47,2814.0
6786,34,3840.0
11376,51,1890.0
13952,38,6426.0
17274,34,2000.0
634,27,47100.0
13519,41,890.0
15754,22,2000.0
2372,27,57990.0
5430,50,21000.0
15959,29,1790.0
16068,2,44990.0
12797,50,7500.0
3671,22,9992.0
15460,50,7267.0
8838,60,1399.0
17035,50,1290.0
7670,50,1000.0
6397,22,3649.0
12580,38,6990.0
10729,38,12000.0
15828,11,8820.0
8566,41,5990.0
4939,38,7350.0
1585,38,4000.0
16826,34,5500.0
8754,52,492.0
16579,41,2290.0
265,22,2549.0
2848,38,990.0
10910,41,390.0
16596,38,3143.0
10844,22,4759.0
3108,38,8130.0
15109,41,11990.0
6240,29,619.0
1518,34,450.0
9681,22,2759.0
16392,27,72490.0
11257,38,6990.0
15606,22,5593.0
4293,50,6162.0
2252,38,18960.0
12776,41,29990.0
8533,38,19900.0
15982,60,1039.0
4139,44,750.0
5766,34,3055.0
2699,26,7290.0
3783,41,11751.0
15159,25,32490.0
14789,34,14880.0
2776,47,2790.0
7025,22,2199.0
14130,38,1380.0
10203,22,2299.0
7174,60,1099.0
9721,22,2999.0
14775,2,1999.0
16091,34,6000.0
9857,34,4540.0
7458,22,6500.0
3437,22,1500.0
6973,38,7590.0
11910,34,1650.0
16030,60,1399.0
7648,50,230.0
11640,34,3840.0
14678,60,1189.0
12306,38,5999.0
9457,47,1606.0
6320,50,7824.0
1173,34,3800.0
7701,50,432.5
12037,41,6490.0
17022,29,1218.0
9768,34,9000.0
2605,47,850.0
7662,22,4699.0
9745,47,1571.0
17299,29,3050.0
2844,47,345.0
3779,22,2799.0
10021,25,9990.0
14792,41,21990.0
10904,38,3550.0
2737,22,1990.0
6248,27,4860.0
5993,22,3349.0
14700,9,3790.0
16510,34,2590.0
15140,50,4090.0
6508,26,150000.0
3910,13,2490.0
1853,22,2974.0
11000,38,5350.0
16147,37,2000.0
10214,26,55000.0
5237,52,1900.0
16881,38,5530.0
12355,38,12600.0
372,34,3550.0
16501,22,4799.0
589,22,1390.0
13134,44,189.0
1201,53,31900.0
787,27,80000.0
3938,50,6501.0
3515,38,3379.0
9025,26,30371.0
1373,34,79000.0
1169,47,657.0
12860,60,5894.0
8310,60,1559.0
6576,34,10880.0
438,22,3649.0
5495,27,89500.0
4679,38,10500.0
9146,25,9990.0
8234,41,1390.0
15674,27,750.0
9614,50,1719.0
939,60,1299.0
10495,34,3920.0
614,41,350.0
10122,22,3000.0
13945,34,2906.0
4488,52,778.0
12088,27,34990.0
5783,11,4000.0
11980,29,830.0
10329,5,2890.0
8491,47,9490.0
99,50,49191.0
4617,52,590.0
15024,29,5553.0
13376,41,69990.0
11972,34,1.0
12845,34,3860.0
3012,34,4590.0
8760,60,1439.0
5239,5,559.0
15128,27,26000.0
5503,27,3500.0
5153,38,11050.0
13694,60,1399.0
9829,11,30490.0
5816,34,3520.0
6875,38,9750.0
12795,41,19990.0
12762,38,2600.0
8330,26,1299.0
6957,34,4800.0
13121,60,1099.0
11059,11,38000.0
15535,60,507.0
15703,47,893.0
13776,27,27199.0
13290,38,4836.0
3532,60,529.0
329,38,8500.0
1995,27,7900.0
5428,9,990.0
7597,52,617.0
5292,11,155000.0
3817,41,290.0
7745,22,950.0
8555,60,1249.0
1183,60,764.0
7778,34,4490.0
7058,38,4500.0
2593,22,18499.0
9813,60,4820.0
650,60,696.0
1826,22,4990.0
7879,60,6999.0
11340,22,7100.0
14015,22,9899.0
16901,27,26490.0
9007,26,29990.0
1700,22,8743.0
17439,57,1129.0
9854,22,7420.0
1607,27,6350.0
7632,34,11500.0
13051,27,1799.0
16708,47,3641.0
13104,52,497.0
4340,22,1899.0
13487,2,53954.0
489,34,58649.0
4271,38,97440.0
3034,60,890.0
13654,38,6250.0
8012,34,3820.0
1817,34,3480.0
5456,22,4399.0
10854,22,6792.0
14741,34,3490.0
1819,34,3410.0
8220,22,1949.0
544,50,12130.0
15617,22,14900.0
10937,34,3560.0
1943,38,3950.0
13875,29,382.0
10723,60,1055.0
6719,47,1689.0
6911,34,7790.0
10668,50,10052.0
2982,34,1800.0
13642,41,2390.0
10317,27,58990.0
6351,38,11370.0
1097,57,289.0
11054,22,999.0
7162,53,18.0
9428,34,3190.0
14948,41,690.0
9841,38,3679.0
11424,38,119000.0
1359,27,72000.0
10299,60,699.0
4772,38,1290.0
8681,34,6590.0
10171,34,18900.0
7979,38,5850.0
15004,22,2000.0
7252,34,9560.0
3091,22,31990.0
5976,60,613.0
15841,60,799.0
15217,34,11840.0
16958,47,1460.0
8702,38,14450.0
6740,27,98030.0
2824,34,5000.0
16156,41,200.0
14099,34,2000.0
16042,57,287.0
17474,44,2990.0
533,34,5690.0
17250,22,15680.0
6094,5,3932.0
5531,34,16800.0
6306,22,2249.0
9236,38,784.0
12334,60,1099.0
15074,60,919.0
16564,22,1499.0
9363,11,12960.0
11235,60,629.0
12101,22,1949.0
8070,34,7780.0
11225,38,8970.0
10513,53,999.0
3284,53,24500.0
5335,57,499.0
14287,50,10290.0
434,34,1190.0
12854,34,2190.0
14248,11,1490.0
6763,38,10650.0
11385,34,10460.0
3045,27,4790.0
8525,34,3290.0
2610,57,1600.0
2925,2,24990.0
9361,34,4430.0
4480,27,10800.0
14819,38,22700.0
10497,34,4690.0
15094,22,4500.0
8366,29,6867.0
5218,38,6050.0
13321,22,3500.0
4396,41,2190.0
6805,34,4410.0
2846,38,6500.0
9925,50,5790.0
11512,26,1299.0
11261,27,4500.0
9014,4,7590.0
15613,50,4790.0
15992,29,1679.0
6527,52,385.0
13249,26,79990.0
4710,22,2199.0
1262,41,5990.0
11423,34,100.0
5877,34,1190.0
12641,38,28900.0
17007,57,452.0
2226,22,4200.0
368,22,1399.0
9639,22,10392.0
3717,22,2949.0
13304,41,13840.0
12398,26,9491.0
5077,27,2200.0
16202,38,13650.0
4496,22,2123.0
17449,26,9900.0
1233,50,1830.0
9074,57,101.0
181,38,8610.0
3133,60,743.0
2652,47,930.0
4143,22,2319.0
3390,38,9300.0
8586,34,1950.0
8668,60,3119.0
13003,50,4550.0
6104,5,1692.0
15336,60,1089.0
17496,16,11603.0
7019,26,8890.0
16967,38,3050.0
851,22,5190.0
4360,34,8180.0
16288,34,5000.0
15528,47,690.0
15531,38,10500.0
7508,34,5820.0
16012,60,693.0
9377,22,2599.0
966,34,4690.0
7758,38,6990.0
5162,2,53990.0
8882,44,9490.0
15007,9,5490.0
13628,34,8270.0
7035,22,2298.0
16817,50,29949.0
15361,50,6850.0
3211,44,17990.0
11919,34,1890.0
6707,34,3590.0
5984,60,928.0
3539,44,13990.0
91,25,14990.0
13181,22,999.0
5705,34,5980.0
8147,51,12590.0
3357,22,7249.0
6869,38,10320.0
8199,34,5751.0
16065,34,5920.0
7010,34,6590.0
2418,38,6379.0
15738,27,12490.0
5343,38,13789.0
15553,22,2124.0
8416,41,2990.0
16081,34,1.0
2841,53,4150.0
2887,26,5289.0
6678,57,108.0
12307,38,6000.0
364,16,5299.0
3208,13,1490.0
7823,2,35675.0
8900,34,3920.0
87,41,16490.0
12069,38,1431.0
12344,47,2790.0
17466,25,2390.0
1795,22,9499.0
17462,38,1890.0
10069,38,350.0
10266,38,11100.0
17386,34,4870.0
12700,38,7509.0
7680,25,45690.0
5874,27,80500.0
5320,27,10390.0
9602,60,839.0
11841,27,2500.0
3088,25,20142.0
12520,34,4850.0
8611,38,1090.0
1232,44,490.0
10836,50,660.0
16880,50,6125.0
17196,38,21460.0
9402,38,6900.0
8731,47,5120.0
6115,60,2149.0
1734,60,2099.0
6152,16,999.0
17151,38,19990.0
11484,47,308.0
16054,34,5990.0
7735,60,487.0
12739,22,2499.0
4504,34,40000.0
10163,46,3690.0
7379,47,2990.0
9613,29,6677.0
17209,34,2900.0
9401,22,2199.0
4579,9,2490.0
3136,38,4600.0
3212,60,4199.0
5528,38,1550.0
3673,34,1.0
744,38,21760.0
15032,22,5699.0
15562,22,1499.0
15098,13,32990.0
4890,44,19820.0
141,13,13999.0
14606,22,2312.0
12886,34,0.5
961,34,1.0
8488,27,8990.0
13150,34,7800.0
12669,41,1190.0
9452,34,4490.0
11507,47,3090.0
12759,34,3440.0
2348,41,16990.0
4017,22,12990.0
15658,22,16490.0
11708,22,3790.0
15564,22,3490.0
5898,38,1810.0
3828,27,5490.0
6594,4,7567.0
4498,26,13990.0
11776,34,5000.0
3809,60,1198.0
9523,38,9500.0
460,22,2299.0
11951,25,15990.0
4239,38,39900.0
4118,18,490.0
9103,25,12742.0
11227,60,372.0
13823,34,3590.0
7473,34,3820.0
17037,9,690.0
10880,38,11389.0
8478,34,11000.0
15571,34,6270.0
13834,60,1399.0
1165,60,1799.0
12438,38,16200.0
12592,38,2190.0
16680,34,1500.0
2093,38,9290.0
11275,60,3059.0
12728,27,89990.0
3345,38,12679.0
3964,38,1440.0
10584,22,1759.0
15245,50,2625.0
9264,47,24000.0
7682,22,1299.0
7381,60,2417.0
2140,29,6250.0
10463,60,809.0
4247,52,531.0
9439,34,2500.0
4934,38,13900.0
14110,26,24000.0
14552,57,226.0
8455,38,9490.0
17279,34,5000.0
16211,34,4490.0
8222,41,1099.0
1349,34,3910.0
15180,34,8770.0
15794,60,1799.0
5684,4,11290.0
7030,53,2400.0
15647,34,7950.0
13695,34,2050.0
13688,34,2990.0
257,34,13900.0
9487,26,40420.0
8331,60,755.0
11368,34,4510.0
9385,47,345.0
13229,38,57200.0
15042,41,29990.0
1244,34,2000.0
10805,41,1490.0
2305,67,1990000.0
13260,22,9980.0
2829,22,2500.0
7079,47,917.0
8828,26,19990.0
8015,34,9740.0
17138,41,24339.0
664,60,339.0
4715,38,4100.0
2572,51,16990.0
7618,50,6790.0
9029,34,4590.0
7658,34,1.0
16300,34,3000.0
8371,36,28990.0
11774,41,6490.0
11031,13,1459.0
5668,27,15659.0
448,60,1964.0
1710,60,599.0
4550,4,60750.0
12740,34,4000.0
14364,2,26990.0
2642,41,14990.0
12811,60,829.0
2933,60,947.0
6795,27,69950.0
387,11,6650.0
9270,27,1050.0
16051,29,5490.0
16828,22,3039.0
2181,50,19002.0
2153,41,12990.0
6174,57,299.0
8272,26,2590.0
7208,22,2500.0
14880,27,30490.0
2500,4,35490.0
6536,60,1119.0
6751,34,2590.0
15173,60,1099.0
10197,27,17990.0
11728,22,1839.0
10523,38,17400.0
12382,47,625.0
5123,44,14990.0
10201,38,9290.0
11240,38,3150.0
5347,47,29090.0
7793,41,6500.0
15466,41,60.0
6888,22,7920.0
11448,22,2899.0
84,38,3300.0
15163,50,803.5
5647,50,3770.0
504,50,11600.0
12899,27,3690.0
13934,37,35000.0
11692,5,1070.0
15130,4,20790.0
16485,27,55990.0
16399,37,6525.0
8913,13,12990.0
17392,60,309.0
12397,60,3120.0
11839,25,28028.0
608,38,6950.0
12519,34,3800.0
10378,38,7910.0
7626,2,34990.0
15423,22,4998.0
2580,47,307.0
6363,34,125.0
4762,27,19990.0
6417,22,2699.0
12483,60,839.0
8627,34,3850.0
9106,38,3227.0
16588,60,3374.0
1847,27,4790.0
10853,38,4970.0
14339,29,6249.0
12833,27,5450.0
13346,50,489.0
11650,38,9310.0
12048,41,17990.0
8374,34,3930.0
13741,50,1300.0
14691,47,297.0
12044,34,3950.0
7874,60,599.0
17027,60,359.0
12392,50,5891.0
8209,22,5449.0
8706,27,17990.0
2592,13,3990.0
6769,41,11688.0
13405,34,4990.0
3168,11,22100.0
1913,60,1170.0
5691,25,5990.0
6051,38,28400.0
4420,22,3990.0
5386,41,30.0
12895,34,590.0
33,22,2699.0
17079,60,2889.0
12092,38,17860.0
6716,60,719.0
64,60,1964.0
551,60,1575.0
16869,34,5800.0
9296,34,5990.0
12062,29,4230.0
6865,47,3301.0
15326,4,40400.0
15544,67,1140000.0
16058,57,53.0
6011,60,1273.0
6401,38,1850.0
14800,25,8550.0
3528,38,4750.0
1245,50,9791.0
4409,22,5024.0
15514,50,7337.0
6364,38,2900.0
16071,34,3410.0
8905,60,839.0
14182,41,5440.0
11712,34,4000.0
16458,34,4190.0
9731,34,1490.0
7992,2,14990.0
5951,11,2420.0
6259,22,1199.0
16662,60,2749.0
6627,5,9350.0
5665,22,6990.0
11868,34,3810.0
12903,52,427.0
14973,11,60580.0
17483,34,4860.0
12906,34,6500.0
1706,29,2700.0
212,27,19990.0
15724,50,620.0
2847,44,66990.0
11311,60,1679.0
4224,38,5350.0
5189,47,3690.0
1211,38,6959.0
14533,38,5000.0
6552,29,3414.0
1499,38,2850.0
12029,5,8739.0
8910,22,16090.0
3818,60,1249.0
8973,25,8990.0
900,34,3970.0
12805,27,4200.0
1680,35,923.0
8503,60,1099.0
3527,22,1199.0
1377,60,1249.0
13896,41,49990.0
1423,47,3790.0
15784,22,3399.0
5108,53,116688.0
3172,34,14479.0
16773,41,29990.0
16974,41,7900.0
14148,34,3920.0
12125,34,3090.0
13067,22,7500.0
11499,27,3388.0
16098,38,11950.0
17473,46,2769.0
16226,22,1690.0
4880,22,714.0
2817,60,1189.0
17024,22,4799.0
15051,34,7990.0
14845,34,4990.0
6314,22,5450.0
13968,22,2299.0
12446,2,18990.0
1634,22,2199.0
8246,50,8378.0
16981,38,19490.0
14020,27,22990.0
107,13,15990.0
4091,50,3715.0
7955,22,20880.0
5895,27,2490.0
13177,60,4799.0
16067,60,679.0
7926,34,1.0
17093,34,5810.0
8816,60,488.0
5726,27,13995.0
8333,11,5000.0
17488,5,740.0
12589,26,5590.0
5308,26,85000.0
15965,34,4880.0
5636,22,5032.0
11092,60,2464.0
1117,38,1750.0
1825,11,28490.0
4650,50,69300.0
12311,5,180.0
6612,37,490.0
918,4,20494.5
7996,60,627.0
12025,38,31330.0
10106,44,4490.0
2716,38,3031.0
5464,50,50037.0
1657,50,8115.0
11997,29,1890.0
666,22,16490.0
13270,52,334.0
2873,50,2510.0
7233,38,6350.0
15578,38,5952.0
9570,38,3490.0
9784,34,1090.0
13517,57,247.0
10335,34,490.0
8548,50,12510.0
4107,41,29990.0
7588,50,4160.0
2050,29,3342.0
10847,60,1599.0
14557,22,1499.0
16181,18,2298.0
9640,50,9890.0
9485,47,2090.0
11936,60,4159.0
13464,50,1490.0
3883,38,20580.0
5080,38,2843.0
10188,22,2349.0
10817,50,2788.0
16993,26,15405.0
1553,34,2199.0
3868,38,2600.0
7258,38,10510.0
6963,22,1399.0
15100,25,1690.0
2486,26,31490.0
15041,22,8490.0
6496,22,2294.0
2097,38,17200.0
1586,22,3899.0
14013,38,7400.0
8201,34,9860.0
2515,41,5350.0
6516,47,3099.0
3057,50,198.0
7925,38,15500.0
16415,22,1650.0
1928,53,19870.0
5224,50,4200.0
7733,29,1350.0
4043,60,1649.0
1299,22,4690.0
9647,41,2290.0
760,38,12760.0
14123,22,5600.0
10912,44,10010.0
11955,34,5000.0
1185,26,45900.0
5818,2,44990.0
8819,34,2490.0
8509,34,4810.0
2366,57,304.0
4906,29,790.0
4345,29,330.0
11061,60,499.0
12891,51,6378.0
11326,11,11340.0
12954,38,4650.0
9520,34,1250.0
15091,50,387.0
16082,22,1949.0
4839,38,15100.0
2041,50,21347.0
4952,50,140.0
10991,38,26860.0
8574,41,200.0
11812,34,5840.0
1372,29,3810.0
15287,38,16990.0
17259,38,72000.0
1417,34,1220.0
15694,38,3800.0
2541,34,9500.0
4476,4,17662.0
10881,60,549.0
7917,47,7200.0
14888,60,468.0
7463,22,3490.0
1492,34,3544.0
6476,34,6980.0
5297,22,3679.0
3036,38,4114.0
15905,38,9990.0
8855,38,12000.0
11998,38,30000.0
8131,27,51990.0
15602,16,4642.0
11339,50,580.0
12584,34,2800.0
5069,25,1300.0
1504,34,1000.0
3006,27,4590.0
16180,60,799.0
6023,41,8000.0
16898,26,2490.0
3972,52,399.0
5477,22,21592.0
14712,38,1199.0
11537,34,5000.0
6659,41,690.0
13354,34,0.0
2552,27,3890.0
8736,37,25000.0
16772,34,15400.0
9352,34,390.0
413,41,490.0
14647,5,16498.0
16283,52,600.0
3388,50,1125.0
607,16,5829.0
14432,13,1190.0
11853,22,8784.0
10052,29,5260.0
2154,34,3870.0
3342,57,36.0
11859,34,17000.0
14648,34,20530.0
9949,52,361.0
14817,47,9809.0
6637,50,1127.0
12342,34,1590.0
654,37,35000.0
1400,22,7899.0
16517,29,1999.0
13919,50,7810.0
1561,60,3119.0
14507,27,2350.0
1470,60,1702.0
11501,34,3840.0
7469,41,14990.0
10230,60,963.0
14835,25,27990.0
4532,25,3300.0
433,38,4290.0
11173,44,29990.0
10525,38,8832.0
14799,50,2129.0
12317,41,14990.0
17375,22,4400.0
2701,50,5555.0
12297,50,5301.0
2924,60,559.0
14431,36,78990.0
12289,34,6710.0
10314,5,18000.0
4182,38,12650.0
2288,11,11490.0
14684,60,1439.0
8918,27,30490.0
6421,34,3840.0
4493,50,15390.0
7615,38,8000.0
13575,34,12790.0
7097,41,5851.0
9583,5,299.0
14626,26,18018.0
15760,34,5970.0
188,27,5790.0
6369,34,25250.0
5372,34,14280.0
1445,60,671.0
12096,41,15989.0
17069,34,8480.0
10306,34,5940.0
11114,13,34690.0
5675,34,59000.0
11816,5,1704.0
3049,38,210.0
10409,34,102663.0
16201,38,3800.0
2912,41,2990.0
1588,34,5870.0
975,34,2790.0
12813,38,29990.0
9115,34,4990.0
15864,38,9600.0
2626,50,1990.0
5773,38,12000.0
3760,50,325.0
13211,5,1250.0
3431,41,690.0
14766,38,2271.0
1210,38,26990.0
246,38,14700.0
7956,22,2499.0
5331,2,27990.0
12461,22,2069.0
8663,38,10670.0
4953,41,2290.0
2560,38,3800.0
10749,27,39120.0
11153,27,3000.0
4076,34,3830.0
3190,26,15079.0
13668,38,3810.0
5750,50,3402.0
4463,27,39300.0
320,27,54490.0
10479,38,7520.0
86,11,126000.0
13613,38,17990.0
14664,4,8790.0
17160,34,16900.0
10480,50,432.5
4012,4,12220.0
2067,26,31190.0
2851,29,2299.0
9550,13,5990.0
11116,38,37800.0
16877,34,4930.0
14171,29,570.0
13569,22,1750.0
5458,16,19900.0
5655,46,216.0
3305,2,22990.0
1596,50,6000.0
3043,38,11800.0
4371,34,4470.0
16754,47,3390.0
35,34,12780.0
11060,34,6850.0
2842,60,671.0
13686,22,1949.0
10364,38,27990.0
10589,34,4710.0
10226,57,623.0
10554,13,1190.0
7290,29,7034.0
5955,38,13300.0
11987,29,4890.0
15235,50,1590.0
17042,38,859.0
13281,38,8990.0
4328,22,3998.0
10672,26,23590.0
7613,60,2639.0
8096,60,1649.0
11399,27,5450.0
6899,25,17500.0
7637,38,9920.0
11963,4,19900.0
8317,38,1399.0
12650,57,124.0
11139,60,483.0
4080,38,3423.0
5316,46,4450.0
3417,4,13790.0
7828,26,49140.0
15214,22,375.0
6395,47,450.0
12000,38,6500.0
12548,11,4300.0
4029,34,6990.0
2256,60,568.0
810,47,120.0
15848,60,4799.0
3333,16,19990.0
7543,41,1090.0
14091,22,3490.0
6908,50,1360.0
9877,34,1.0
8864,57,363.0
2053,27,69990.0
3989,5,1890.0
7873,34,4800.0
6590,34,3800.0
8322,60,2999.0
5815,22,1149.0
16657,50,952.0
4835,44,7490.0
17363,34,5490.0
9109,27,800.0
1484,34,780.0
1559,60,849.0
3039,34,20163.0
15170,5,490.0
7446,47,210.0
720,67,1100000.0
12422,22,23400.0
12525,41,14490.0
1653,34,2500.0
6532,38,14800.0
2833,27,13500.0
2794,34,7780.0
12716,34,3940.0
11471,22,3845.0
10557,50,6690.0
8516,60,600.0
13961,34,125.0
3336,37,3000.0
14695,57,807.0
455,34,6700.0
875,50,3790.0
347,27,2690.0
1536,22,719.0
13587,38,7600.0
7966,38,7920.0
11828,25,15999.0
2976,41,690.0
4350,27,3000.0
3634,5,570.0
17288,22,829.0
6975,50,7390.0
10012,41,49990.0
306,44,13990.0
9336,50,8790.0
1929,38,11990.0
15826,22,2799.0
8785,47,700.0
10848,38,34400.0
11301,22,2690.0
1804,34,16000.0
1989,44,25999.0
15714,52,317.0
1640,34,6950.0
14133,38,6750.0
4632,60,1469.0
16838,11,6890.0
481,38,2110.0
11819,34,2000.0
5690,38,6150.0
926,11,9190.0
17377,47,1522.0
17441,34,5000.0
7363,34,3810.0
4141,60,671.0
15412,22,2359.0
13848,22,4200.0
9666,47,1362.0
9280,53,26000.0
7749,38,10900.0
1659,60,483.0
2634,27,1800.0
3694,34,6000.0
13798,38,11650.0
6459,38,32250.0
2197,53,25000.0
4129,38,21460.0
16669,41,15990.0
1837,22,6290.0
7194,52,454.0
10510,5,3909.0
9577,53,10600.0
2637,60,2295.0
6806,25,13990.0
11768,60,1198.0
4826,36,24990.0
4296,60,2649.0
6555,4,16750.0
5958,52,3370.0
12986,47,250.0
13994,47,11190.0
2038,60,578.0
8544,34,3930.0
1214,22,7320.0
136,34,41300.0
7883,22,2249.0
4346,50,694.0
7916,34,70000.0
9928,34,3810.0
11239,25,29990.0
7791,41,5490.0
13600,38,13990.0
7202,22,3798.0
10791,34,6820.0
17113,4,8737.0
15533,51,2990.0
11267,47,150.0
10913,27,11990.0
7780,38,3130.0
5258,60,429.0
1968,22,3299.0
726,60,789.0
9730,9,1039.0
2672,47,1890.0
7535,22,2319.0
2381,38,5900.0
5858,41,56990.0
6539,34,1190.0
5603,11,6500.0
16231,47,4160.0
14104,34,5870.0
1415,60,1399.0
3750,36,159990.0
5581,22,4699.0
8089,34,4830.0
16856,34,3910.0
7180,60,1094.0
15941,50,7900.0
5633,29,2550.0
6801,57,78.0
14003,34,1136.0
9226,50,5637.0
10435,26,26999.0
4193,22,2800.0
6558,29,850.0
3933,52,1412.0
17122,41,41990.0
9940,34,15890.0
1673,47,11290.0
9325,38,12000.0
7522,44,3490.0
14690,34,2770.0
14386,41,590.0
2795,50,3024.0
8987,60,1119.0
15639,60,1099.0
2725,38,50990.0
12264,22,1949.0
13727,60,693.0
3873,4,32550.0
11627,57,60.0
2728,38,54400.0
16789,22,4598.0
11345,41,390.0
7214,47,2890.0
15796,13,1690.0
7939,22,1199.0
11242,34,8290.0
7333,38,2260.0
13809,50,3743.0
2112,25,6500.0
16096,37,3300.0
7452,34,33000.0
5036,38,9300.0
2263,60,1349.0
16210,41,6420.0
12060,27,93199.0
7282,34,3900.0
8095,41,26990.0
6485,57,540.0
11149,50,681.0
1556,47,23200.0
7743,60,934.0
14012,27,2500.0
12159,34,3800.0
10432,22,5499.0
2081,60,1099.0
16866,50,432.5
14304,11,5700.0
4010,57,182.0
8636,22,5600.0
382,34,10500.0
13910,29,999.0
5172,60,4199.0
13753,22,2699.0
7681,34,4960.0
6935,11,14210.0
77,47,802.0
12136,13,9990.0
585,34,4990.0
6147,60,4799.0
12786,60,1299.0
17445,46,216.0
1608,38,5900.0
9576,60,593.0
475,26,64064.0
1511,41,14990.0
9717,22,3899.0
2465,9,1639.0
1582,29,200.0
8564,60,2399.0
751,38,1988.0
14925,11,12490.0
13296,26,9589.0
7389,52,449.0
220,47,1218.0
7871,22,798.0
6987,27,8990.0
3183,29,6108.0
10730,38,1669.0
464,2,29730.0
14778,22,17990.0
4302,41,56990.0
12363,25,32990.0
13442,38,7709.0
14738,60,1078.0
10020,34,10490.0
3697,41,690.0
2033,34,2990.0
16764,38,19990.0
9229,16,13242.0
4802,4,13800.0
5496,16,9890.0
9852,34,3800.0
15359,22,2559.0
12877,34,1.0
7909,41,1890.0
2282,34,3930.0
3723,38,7052.0
11938,60,2243.0
10930,38,6230.0
11516,27,5190.0
